place_id,place_name,category,location,district,rating,budget_min_LKR,budget_max_LKR,latitude,longitude,budget_level,description,tags,images
129,Pasikuda Beach,Beach,Batticaloa,Batticaloa,4.1,500,2000,7.9258,81.5528,Low,Shallow crystal clear beach - perfect for families,"beach,shallow,clear,family",
130,St Michael's College,Historical,Batticaloa,Batticaloa,3.1,0,200,7.7167,81.6833,Low,Historic colonial-era educational institution,"colonial,historical,education,culture",
131,Eravur Beach,Beach,Batticaloa,Batticaloa,3.9,200,800,7.7833,81.6667,Low,Quiet beach near Batticaloa town,"beach,quiet,peaceful,nature",
132,Kallady Bridge,Nature,Batticaloa,Batticaloa,5,0,300,7.7,81.7,Low,Scenic bridge over Batticaloa lagoon,"bridge,lagoon,scenic,nature",
133,Batticaloa Fort,Historical,Batticaloa,Batticaloa,4.5,0,400,7.7167,81.6833,Low,Dutch fort on a lagoon island,"fort,dutch,colonial,historical",
134,Eravur Beach,Beach,Batticaloa,Batticaloa,4.5,200,800,7.7833,81.6667,Low,Quiet beach near Batticaloa town,"beach,quiet,peaceful,nature",
135,Pasikuda Beach,Beach,Batticaloa,Batticaloa,4.7,500,2000,7.9258,81.5528,Low,Shallow crystal clear beach - perfect for families,"beach,shallow,clear,family",
136,Batticaloa Fort,Historical,Batticaloa,Batticaloa,3.9,0,400,7.7167,81.6833,Low,Dutch fort on a lagoon island,"fort,dutch,colonial,historical",
137,Pasikuda Beach,Beach,Batticaloa,Batticaloa,4.7,500,2000,7.9258,81.5528,Low,Shallow crystal clear beach - perfect for families,"beach,shallow,clear,family",
138,Batticaloa Fort,Historical,Batticaloa,Batticaloa,3.9,0,400,7.7167,81.6833,Low,Dutch fort on a lagoon island,"fort,dutch,colonial,historical",
139,Batticaloa Fort,Historical,Batticaloa,Batticaloa,4.6,0,400,7.7167,81.6833,Low,Dutch fort on a lagoon island,"fort,dutch,colonial,historical",
140,Kallady Bridge,Nature,Batticaloa,Batticaloa,3.4,0,300,7.7,81.7,Low,Scenic bridge over Batticaloa lagoon,"bridge,lagoon,scenic,nature",
141,Eravur Beach,Beach,Batticaloa,Batticaloa,4.2,200,800,7.7833,81.6667,Low,Quiet beach near Batticaloa town,"beach,quiet,peaceful,nature",
142,Pasikuda Beach,Beach,Batticaloa,Batticaloa,4.7,500,2000,7.9258,81.5528,Low,Shallow crystal clear beach - perfect for families,"beach,shallow,clear,family",
143,Batticaloa Lagoon,Nature,Batticaloa,Batticaloa,4.3,200,800,7.7167,81.7,Low,Singing fish lagoon - unique natural phenomenon,"lagoon,singfish,unique,nature",
144,Kallady Bridge,Nature,Batticaloa,Batticaloa,4.2,0,300,7.7,81.7,Low,Scenic bridge over Batticaloa lagoon,"bridge,lagoon,scenic,nature",
145,St Michael's College,Historical,Batticaloa,Batticaloa,3.4,0,200,7.7167,81.6833,Low,Historic colonial-era educational institution,"colonial,historical,education,culture",
146,Kallady Bridge,Nature,Batticaloa,Batticaloa,4.6,0,300,7.7,81.7,Low,Scenic bridge over Batticaloa lagoon,"bridge,lagoon,scenic,nature",
147,Batticaloa Lagoon,Nature,Batticaloa,Batticaloa,3.7,200,800,7.7167,81.7,Low,Singing fish lagoon - unique natural phenomenon,"lagoon,singfish,unique,nature",
148,Pasikuda Beach,Beach,Batticaloa,Batticaloa,4.2,500,2000,7.9258,81.5528,Low,Shallow crystal clear beach - perfect for families,"beach,shallow,clear,family",
149,Kallady Bridge,Nature,Batticaloa,Batticaloa,3.6,0,300,7.7,81.7,Low,Scenic bridge over Batticaloa lagoon,"bridge,lagoon,scenic,nature",
150,Eravur Beach,Beach,Batticaloa,Batticaloa,3.6,200,800,7.7833,81.6667,Low,Quiet beach near Batticaloa town,"beach,quiet,peaceful,nature",
151,Batticaloa Lagoon,Nature,Batticaloa,Batticaloa,3.5,200,800,7.7167,81.7,Low,Singing fish lagoon - unique natural phenomenon,"lagoon,singfish,unique,nature",
152,St Michael's College,Historical,Batticaloa,Batticaloa,4,0,200,7.7167,81.6833,Low,Historic colonial-era educational institution,"colonial,historical,education,culture",
153,Eravur Beach,Beach,Batticaloa,Batticaloa,4.6,200,800,7.7833,81.6667,Low,Quiet beach near Batticaloa town,"beach,quiet,peaceful,nature",
154,Kallady Bridge,Nature,Batticaloa,Batticaloa,4.9,0,300,7.7,81.7,Low,Scenic bridge over Batticaloa lagoon,"bridge,lagoon,scenic,nature",
155,St Michael's College,Historical,Batticaloa,Batticaloa,3.8,0,200,7.7167,81.6833,Low,Historic colonial-era educational institution,"colonial,historical,education,culture",
156,Batticaloa Fort,Historical,Batticaloa,Batticaloa,5,0,400,7.7167,81.6833,Low,Dutch fort on a lagoon island,"fort,dutch,colonial,historical",
157,St Michael's College,Historical,Batticaloa,Batticaloa,4.3,0,200,7.7167,81.6833,Low,Historic colonial-era educational institution,"colonial,historical,education,culture",
158,Eravur Beach,Beach,Batticaloa,Batticaloa,4.7,200,800,7.7833,81.6667,Low,Quiet beach near Batticaloa town,"beach,quiet,peaceful,nature",
159,Kallady Bridge,Nature,Batticaloa,Batticaloa,3.3,0,300,7.7,81.7,Low,Scenic bridge over Batticaloa lagoon,"bridge,lagoon,scenic,nature",
160,Pasikuda Beach,Beach,Batticaloa,Batticaloa,4.7,500,2000,7.9258,81.5528,Low,Shallow crystal clear beach - perfect for families,"beach,shallow,clear,family",
161,St Michael's College,Historical,Batticaloa,Batticaloa,4.7,0,200,7.7167,81.6833,Low,Historic colonial-era educational institution,"colonial,historical,education,culture",
162,Kalkudah Beach,Beach,Batticaloa,Batticaloa,4,300,1500,7.95,81.5333,Low,Pristine beach with turquoise water,"beach,pristine,turquoise,scenic",
163,Batticaloa Lagoon,Nature,Batticaloa,Batticaloa,4.3,200,800,7.7167,81.7,Low,Singing fish lagoon - unique natural phenomenon,"lagoon,singfish,unique,nature",
164,Eravur Beach,Beach,Batticaloa,Batticaloa,3.8,200,800,7.7833,81.6667,Low,Quiet beach near Batticaloa town,"beach,quiet,peaceful,nature",
165,Kalkudah Beach,Beach,Batticaloa,Batticaloa,3.2,300,1500,7.95,81.5333,Low,Pristine beach with turquoise water,"beach,pristine,turquoise,scenic",
166,St Michael's College,Historical,Batticaloa,Batticaloa,4.8,0,200,7.7167,81.6833,Low,Historic colonial-era educational institution,"colonial,historical,education,culture",
167,Batticaloa Fort,Historical,Batticaloa,Batticaloa,3.8,0,400,7.7167,81.6833,Low,Dutch fort on a lagoon island,"fort,dutch,colonial,historical",
168,Eravur Beach,Beach,Batticaloa,Batticaloa,3.6,200,800,7.7833,81.6667,Low,Quiet beach near Batticaloa town,"beach,quiet,peaceful,nature",
169,Pasikuda Beach,Beach,Batticaloa,Batticaloa,3.9,500,2000,7.9258,81.5528,Low,Shallow crystal clear beach - perfect for families,"beach,shallow,clear,family",
170,Kalkudah Beach,Beach,Batticaloa,Batticaloa,3.7,300,1500,7.95,81.5333,Low,Pristine beach with turquoise water,"beach,pristine,turquoise,scenic",
171,Batticaloa Fort,Historical,Batticaloa,Batticaloa,4.7,0,400,7.7167,81.6833,Low,Dutch fort on a lagoon island,"fort,dutch,colonial,historical",
172,St Michael's College,Historical,Batticaloa,Batticaloa,4.5,0,200,7.7167,81.6833,Low,Historic colonial-era educational institution,"colonial,historical,education,culture",
173,Eravur Beach,Beach,Batticaloa,Batticaloa,4.9,200,800,7.7833,81.6667,Low,Quiet beach near Batticaloa town,"beach,quiet,peaceful,nature",
174,Eravur Beach,Beach,Batticaloa,Batticaloa,4.3,200,800,7.7833,81.6667,Low,Quiet beach near Batticaloa town,"beach,quiet,peaceful,nature",
175,Pasikuda Beach,Beach,Batticaloa,Batticaloa,4.7,500,2000,7.9258,81.5528,Low,Shallow crystal clear beach - perfect for families,"beach,shallow,clear,family",
176,St Michael's College,Historical,Batticaloa,Batticaloa,4.1,0,200,7.7167,81.6833,Low,Historic colonial-era educational institution,"colonial,historical,education,culture",
177,Kallady Bridge,Nature,Batticaloa,Batticaloa,4.9,0,300,7.7,81.7,Low,Scenic bridge over Batticaloa lagoon,"bridge,lagoon,scenic,nature",
178,St Michael's College,Historical,Batticaloa,Batticaloa,3.4,0,200,7.7167,81.6833,Low,Historic colonial-era educational institution,"colonial,historical,education,culture",
179,Pasikuda Beach,Beach,Batticaloa,Batticaloa,3.6,500,2000,7.9258,81.5528,Low,Shallow crystal clear beach - perfect for families,"beach,shallow,clear,family",
180,Pasikuda Beach,Beach,Batticaloa,Batticaloa,3.7,500,2000,7.9258,81.5528,Low,Shallow crystal clear beach - perfect for families,"beach,shallow,clear,family",
181,Batticaloa Lagoon,Nature,Batticaloa,Batticaloa,3.3,200,800,7.7167,81.7,Low,Singing fish lagoon - unique natural phenomenon,"lagoon,singfish,unique,nature",
182,St Michael's College,Historical,Batticaloa,Batticaloa,4,0,200,7.7167,81.6833,Low,Historic colonial-era educational institution,"colonial,historical,education,culture",
183,Pasikuda Beach,Beach,Batticaloa,Batticaloa,4.8,500,2000,7.9258,81.5528,Low,Shallow crystal clear beach - perfect for families,"beach,shallow,clear,family",
184,St Michael's College,Historical,Batticaloa,Batticaloa,3.1,0,200,7.7167,81.6833,Low,Historic colonial-era educational institution,"colonial,historical,education,culture",
185,Batticaloa Fort,Historical,Batticaloa,Batticaloa,4.3,0,400,7.7167,81.6833,Low,Dutch fort on a lagoon island,"fort,dutch,colonial,historical",
186,St Michael's College,Historical,Batticaloa,Batticaloa,3.9,0,200,7.7167,81.6833,Low,Historic colonial-era educational institution,"colonial,historical,education,culture",
187,Batticaloa Fort,Historical,Batticaloa,Batticaloa,4.9,0,400,7.7167,81.6833,Low,Dutch fort on a lagoon island,"fort,dutch,colonial,historical",
188,Kallady Bridge,Nature,Batticaloa,Batticaloa,3.9,0,300,7.7,81.7,Low,Scenic bridge over Batticaloa lagoon,"bridge,lagoon,scenic,nature",
189,Batticaloa Fort,Historical,Batticaloa,Batticaloa,5,0,400,7.7167,81.6833,Low,Dutch fort on a lagoon island,"fort,dutch,colonial,historical",
190,Kalkudah Beach,Beach,Batticaloa,Batticaloa,3.4,300,1500,7.95,81.5333,Low,Pristine beach with turquoise water,"beach,pristine,turquoise,scenic",
191,Eravur Beach,Beach,Batticaloa,Batticaloa,4.8,200,800,7.7833,81.6667,Low,Quiet beach near Batticaloa town,"beach,quiet,peaceful,nature",
192,Eravur Beach,Beach,Batticaloa,Batticaloa,3.6,200,800,7.7833,81.6667,Low,Quiet beach near Batticaloa town,"beach,quiet,peaceful,nature",
193,St Michael's College,Historical,Batticaloa,Batticaloa,4.9,0,200,7.7167,81.6833,Low,Historic colonial-era educational institution,"colonial,historical,education,culture",
194,Pasikuda Beach,Beach,Batticaloa,Batticaloa,3.2,500,2000,7.9258,81.5528,Low,Shallow crystal clear beach - perfect for families,"beach,shallow,clear,family",
195,Pasikuda Beach,Beach,Batticaloa,Batticaloa,3.5,500,2000,7.9258,81.5528,Low,Shallow crystal clear beach - perfect for families,"beach,shallow,clear,family",
196,Pasikuda Beach,Beach,Batticaloa,Batticaloa,4.3,500,2000,7.9258,81.5528,Low,Shallow crystal clear beach - perfect for families,"beach,shallow,clear,family",
197,Eravur Beach,Beach,Batticaloa,Batticaloa,3.3,200,800,7.7833,81.6667,Low,Quiet beach near Batticaloa town,"beach,quiet,peaceful,nature",
198,Kalkudah Beach,Beach,Batticaloa,Batticaloa,4.3,300,1500,7.95,81.5333,Low,Pristine beach with turquoise water,"beach,pristine,turquoise,scenic",
199,Eravur Beach,Beach,Batticaloa,Batticaloa,4.4,200,800,7.7833,81.6667,Low,Quiet beach near Batticaloa town,"beach,quiet,peaceful,nature",
200,Kallady Bridge,Nature,Batticaloa,Batticaloa,3.9,0,300,7.7,81.7,Low,Scenic bridge over Batticaloa lagoon,"bridge,lagoon,scenic,nature",
201,Batticaloa Fort,Historical,Batticaloa,Batticaloa,4.4,0,400,7.7167,81.6833,Low,Dutch fort on a lagoon island,"fort,dutch,colonial,historical",
202,Batticaloa Fort,Historical,Batticaloa,Batticaloa,3.4,0,400,7.7167,81.6833,Low,Dutch fort on a lagoon island,"fort,dutch,colonial,historical",
203,Batticaloa Fort,Historical,Batticaloa,Batticaloa,3.3,0,400,7.7167,81.6833,Low,Dutch fort on a lagoon island,"fort,dutch,colonial,historical",
204,Kallady Bridge,Nature,Batticaloa,Batticaloa,4,0,300,7.7,81.7,Low,Scenic bridge over Batticaloa lagoon,"bridge,lagoon,scenic,nature",
205,Kalkudah Beach,Beach,Batticaloa,Batticaloa,3,300,1500,7.95,81.5333,Low,Pristine beach with turquoise water,"beach,pristine,turquoise,scenic",
206,Eravur Beach,Beach,Batticaloa,Batticaloa,3.7,200,800,7.7833,81.6667,Low,Quiet beach near Batticaloa town,"beach,quiet,peaceful,nature",
207,Batticaloa Fort,Historical,Batticaloa,Batticaloa,5,0,400,7.7167,81.6833,Low,Dutch fort on a lagoon island,"fort,dutch,colonial,historical",
208,Kalkudah Beach,Beach,Batticaloa,Batticaloa,4.4,300,1500,7.95,81.5333,Low,Pristine beach with turquoise water,"beach,pristine,turquoise,scenic",
209,Kalkudah Beach,Beach,Batticaloa,Batticaloa,3.1,300,1500,7.95,81.5333,Low,Pristine beach with turquoise water,"beach,pristine,turquoise,scenic",
210,Kalkudah Beach,Beach,Batticaloa,Batticaloa,3.2,300,1500,7.95,81.5333,Low,Pristine beach with turquoise water,"beach,pristine,turquoise,scenic",
211,St Michael's College,Historical,Batticaloa,Batticaloa,3.2,0,200,7.7167,81.6833,Low,Historic colonial-era educational institution,"colonial,historical,education,culture",
212,Pasikuda Beach,Beach,Batticaloa,Batticaloa,3.7,500,2000,7.9258,81.5528,Low,Shallow crystal clear beach - perfect for families,"beach,shallow,clear,family",
213,Pasikuda Beach,Beach,Batticaloa,Batticaloa,3.3,500,2000,7.9258,81.5528,Low,Shallow crystal clear beach - perfect for families,"beach,shallow,clear,family",
214,St Michael's College,Historical,Batticaloa,Batticaloa,4.6,0,200,7.7167,81.6833,Low,Historic colonial-era educational institution,"colonial,historical,education,culture",
215,St Michael's College,Historical,Batticaloa,Batticaloa,3.3,0,200,7.7167,81.6833,Low,Historic colonial-era educational institution,"colonial,historical,education,culture",
216,Eravur Beach,Beach,Batticaloa,Batticaloa,3.3,200,800,7.7833,81.6667,Low,Quiet beach near Batticaloa town,"beach,quiet,peaceful,nature",
217,Batticaloa Lagoon,Nature,Batticaloa,Batticaloa,4.1,200,800,7.7167,81.7,Low,Singing fish lagoon - unique natural phenomenon,"lagoon,singfish,unique,nature",
218,Batticaloa Lagoon,Nature,Batticaloa,Batticaloa,4.3,200,800,7.7167,81.7,Low,Singing fish lagoon - unique natural phenomenon,"lagoon,singfish,unique,nature",
219,Kalkudah Beach,Beach,Batticaloa,Batticaloa,3.7,300,1500,7.95,81.5333,Low,Pristine beach with turquoise water,"beach,pristine,turquoise,scenic",
220,Kallady Bridge,Nature,Batticaloa,Batticaloa,4.3,0,300,7.7,81.7,Low,Scenic bridge over Batticaloa lagoon,"bridge,lagoon,scenic,nature",
1,Gangaramaya Temple,Religious,Colombo,Colombo,3.6,0,500,6.9154,79.856,Low,Eclectic Buddhist temple,"temple,buddhist,religious",images/gangaramaya_temple.jpg
2,Gangaramaya Temple,Religious,Colombo,Colombo,4,0,500,6.9154,79.856,Low,Eclectic Buddhist temple,"temple,buddhist,religious",images/gangaramaya_temple.jpg
3,Gangaramaya Temple,Religious,Colombo,Colombo,5,0,500,6.9154,79.856,Low,Eclectic Buddhist temple,"temple,buddhist,religious",images/gangaramaya_temple.jpg
4,Gangaramaya Temple,Religious,Colombo,Colombo,4.1,0,500,6.9154,79.856,Low,Eclectic Buddhist temple,"temple,buddhist,religious",images/gangaramaya_temple.jpg
5,Gangaramaya Temple,Religious,Colombo,Colombo,3.4,0,500,6.9154,79.856,Low,Eclectic Buddhist temple,"temple,buddhist,religious",images/gangaramaya_temple.jpg
6,Gangaramaya Temple,Religious,Colombo,Colombo,3.8,0,500,6.9154,79.856,Low,Eclectic Buddhist temple,"temple,buddhist,religious",images/gangaramaya_temple.jpg
7,Gangaramaya Temple,Religious,Colombo,Colombo,4.5,0,500,6.9154,79.856,Low,Eclectic Buddhist temple,"temple,buddhist,religious",images/gangaramaya_temple.jpg
8,Gangaramaya Temple,Religious,Colombo,Colombo,3.9,0,500,6.9154,79.856,Low,Eclectic Buddhist temple,"temple,buddhist,religious",images/gangaramaya_temple.jpg
9,Gangaramaya Temple,Religious,Colombo,Colombo,3.6,0,500,6.9154,79.856,Low,Eclectic Buddhist temple,"temple,buddhist,religious",images/gangaramaya_temple.jpg
10,Gangaramaya Temple,Religious,Colombo,Colombo,4.4,0,500,6.9154,79.856,Low,Eclectic Buddhist temple,"temple,buddhist,religious",images/gangaramaya_temple.jpg
11,Gangaramaya Temple,Religious,Colombo,Colombo,3.9,0,500,6.9154,79.856,Low,Eclectic Buddhist temple,"temple,buddhist,religious",images/gangaramaya_temple.jpg
12,Gangaramaya Temple,Religious,Colombo,Colombo,3.2,0,500,6.9154,79.856,Low,Eclectic Buddhist temple,"temple,buddhist,religious",images/gangaramaya_temple.jpg
13,Gangaramaya Temple,Religious,Colombo,Colombo,3.4,0,500,6.9154,79.856,Low,Eclectic Buddhist temple,"temple,buddhist,religious",images/gangaramaya_temple.jpg
14,Gangaramaya Temple,Religious,Colombo,Colombo,3.8,0,500,6.9154,79.856,Low,Eclectic Buddhist temple,"temple,buddhist,religious",images/gangaramaya_temple.jpg
15,Gangaramaya Temple,Religious,Colombo,Colombo,3.9,0,500,6.9154,79.856,Low,Eclectic Buddhist temple,"temple,buddhist,religious",images/gangaramaya_temple.jpg
16,Gangaramaya Temple,Religious,Colombo,Colombo,3.9,0,500,6.9154,79.856,Low,Eclectic Buddhist temple,"temple,buddhist,religious",images/gangaramaya_temple.jpg
17,Gangaramaya Temple,Religious,Colombo,Colombo,4.8,0,500,6.9154,79.856,Low,Eclectic Buddhist temple,"temple,buddhist,religious",images/gangaramaya_temple.jpg
18,Gangaramaya Temple,Religious,Colombo,Colombo,3.5,0,500,6.9154,79.856,Low,Eclectic Buddhist temple,"temple,buddhist,religious",images/gangaramaya_temple.jpg
19,Gangaramaya Temple,Religious,Colombo,Colombo,4.4,0,500,6.9154,79.856,Low,Eclectic Buddhist temple,"temple,buddhist,religious",images/gangaramaya_temple.jpg
20,Gangaramaya Temple,Religious,Colombo,Colombo,3.2,0,500,6.9154,79.856,Low,Eclectic Buddhist temple,"temple,buddhist,religious",images/gangaramaya_temple.jpg
21,Gangaramaya Temple,Religious,Colombo,Colombo,4.3,0,500,6.9154,79.856,Low,Eclectic Buddhist temple,"temple,buddhist,religious",images/gangaramaya_temple.jpg
22,Gangaramaya Temple,Religious,Colombo,Colombo,4,0,500,6.9154,79.856,Low,Eclectic Buddhist temple,"temple,buddhist,religious",images/gangaramaya_temple.jpg
23,Gangaramaya Temple,Religious,Colombo,Colombo,4.5,0,500,6.9154,79.856,Low,Eclectic Buddhist temple,"temple,buddhist,religious",images/gangaramaya_temple.jpg
24,Gangaramaya Temple,Religious,Colombo,Colombo,3.8,0,500,6.9154,79.856,Low,Eclectic Buddhist temple,"temple,buddhist,religious",images/gangaramaya_temple.jpg
25,Gangaramaya Temple,Religious,Colombo,Colombo,3.1,0,500,6.9154,79.856,Low,Eclectic Buddhist temple,"temple,buddhist,religious",images/gangaramaya_temple.jpg
26,Gangaramaya Temple,Religious,Colombo,Colombo,4.8,0,500,6.9154,79.856,Low,Eclectic Buddhist temple,"temple,buddhist,religious",images/gangaramaya_temple.jpg
27,Gangaramaya Temple,Religious,Colombo,Colombo,3.3,0,500,6.9154,79.856,Low,Eclectic Buddhist temple,"temple,buddhist,religious",images/gangaramaya_temple.jpg
28,Gangaramaya Temple,Religious,Colombo,Colombo,3.4,0,500,6.9154,79.856,Low,Eclectic Buddhist temple,"temple,buddhist,religious",images/gangaramaya_temple.jpg
29,Gangaramaya Temple,Religious,Colombo,Colombo,3.8,0,500,6.9154,79.856,Low,Eclectic Buddhist temple,"temple,buddhist,religious",images/gangaramaya_temple.jpg
30,Gangaramaya Temple,Religious,Colombo,Colombo,4.5,0,500,6.9154,79.856,Low,Eclectic Buddhist temple,"temple,buddhist,religious",images/gangaramaya_temple.jpg
31,Gangaramaya Temple,Religious,Colombo,Colombo,3.6,0,500,6.9154,79.856,Low,Eclectic Buddhist temple,"temple,buddhist,religious",images/gangaramaya_temple.jpg
32,Gangaramaya Temple,Religious,Colombo,Colombo,3.2,0,500,6.9154,79.856,Low,Eclectic Buddhist temple,"temple,buddhist,religious",images/gangaramaya_temple.jpg
33,Gangaramaya Temple,Religious,Colombo,Colombo,4.9,0,500,6.9154,79.856,Low,Eclectic Buddhist temple,"temple,buddhist,religious",images/gangaramaya_temple.jpg
34,Gangaramaya Temple,Religious,Colombo,Colombo,4.2,0,500,6.9154,79.856,Low,Eclectic Buddhist temple,"temple,buddhist,religious",images/gangaramaya_temple.jpg
